date,sales
6/23/2014,8000
6/24/2014,8000
6/25/2014,8000
6/26/2014,8000
6/27/2014,8000
6/28/2014,8000
6/29/2014,8000
6/30/2014,8000
7/1/2014,8000
7/2/2014,8000
7/3/2014,8000
7/4/2014,8000
7/5/2014,8000
7/6/2014,8000
7/7/2014,8000
7/8/2014,8000
7/9/2014,8000
7/10/2014,8000
7/11/2014,8000
7/12/2014,8000
7/13/2014,8000
7/14/2014,8000
7/15/2014,8000
7/16/2014,8000
7/17/2014,8000
7/18/2014,8000
7/19/2014,8000
7/20/2014,8000
7/21/2014,8000
7/22/2014,8000
7/23/2014,8000
7/24/2014,8000
7/25/2014,8000
7/26/2014,8000
7/27/2014,8000
7/28/2014,8000
7/29/2014,8000
7/30/2014,8000
7/31/2014,8000
8/1/2014,8000
8/2/2014,8000
8/3/2014,8000
8/4/2014,8000
8/5/2014,8000
8/6/2014,8000
8/7/2014,8000
8/8/2014,8000
8/9/2014,8000
8/10/2014,8000
8/11/2014,8000
8/12/2014,8000
8/13/2014,8000
8/14/2014,8000
8/15/2014,8000
8/16/2014,8000
8/17/2014,8000
8/18/2014,8000
8/19/2014,8000
8/20/2014,8000
8/21/2014,8000
8/22/2014,8000
8/23/2014,8000
8/24/2014,8000
8/25/2014,8000
8/26/2014,8000
8/27/2014,8000
8/28/2014,8000
8/29/2014,8000
8/30/2014,8000
8/31/2014,8000
9/1/2014,8000
9/2/2014,8000
9/3/2014,8000
9/4/2014,8000
9/5/2014,8000
9/6/2014,8000
9/7/2014,8000
9/8/2014,8000
9/9/2014,8000
9/10/2014,8000
9/11/2014,9800
9/12/2014,9800
9/13/2014,9800
9/14/2014,9800
9/15/2014,9800
9/16/2014,9800
9/17/2014,9800
9/18/2014,9800
9/19/2014,9800
9/20/2014,9800
9/21/2014,9800
9/22/2014,9800
9/23/2014,9800
9/24/2014,9800
9/25/2014,9800
9/26/2014,9800
9/27/2014,9800
9/28/2014,9800
9/29/2014,9800
9/30/2014,9800
10/1/2014,9800
10/2/2014,9800
10/3/2014,9800
10/4/2014,9800
10/5/2014,9800
10/6/2014,9800
10/7/2014,9800
10/8/2014,9800
10/9/2014,9800
10/10/2014,9800
10/11/2014,9800
10/12/2014,9800
10/13/2014,9800
10/14/2014,9800
10/15/2014,9800
10/16/2014,9800
10/17/2014,9800
10/18/2014,9800
10/19/2014,9800
10/20/2014,9800
10/21/2014,9800
10/22/2014,9800
10/23/2014,9800
10/24/2014,9800
10/25/2014,9800
10/26/2014,9800
10/27/2014,9800
10/28/2014,9800
10/29/2014,9800
10/30/2014,9800
10/31/2014,9800
11/1/2014,9800
11/2/2014,9800
11/3/2014,9800
11/4/2014,9800
11/5/2014,9800
11/6/2014,9800
11/7/2014,9800
11/8/2014,9800
11/9/2014,9800
11/10/2014,9800
11/11/2014,9800
11/12/2014,9800
11/13/2014,9800
11/14/2014,10000
11/15/2014,10000
11/16/2014,10000
11/17/2014,10000
11/18/2014,10000
11/19/2014,10000
11/20/2014,10000
11/21/2014,10000
11/22/2014,10000
11/23/2014,10000
11/24/2014,10000
11/25/2014,10000
11/26/2014,10000
11/27/2014,10000
11/28/2014,10000
11/29/2014,10000
11/30/2014,10000
12/1/2014,10000
12/2/2014,10000
12/3/2014,10000
12/4/2014,10000
12/5/2014,10000
12/6/2014,10000
12/7/2014,10000
12/8/2014,10000
12/9/2014,9200
12/10/2014,9200
12/11/2014,9200
12/12/2014,9200
12/13/2014,9200
12/14/2014,9200
12/15/2014,9200
12/16/2014,9200
12/17/2014,9200
12/18/2014,9200
12/19/2014,9200
12/20/2014,9200
12/21/2014,9200
12/22/2014,9200
12/23/2014,9200
12/24/2014,9200
12/25/2014,9200
12/26/2014,9200
12/27/2014,9200
12/28/2014,9200
12/29/2014,9200
12/30/2014,9200
12/31/2014,9200
1/1/2015,8035
1/2/2015,8035
1/3/2015,8035
1/4/2015,8035
1/5/2015,8035
1/6/2015,8035
1/7/2015,8035
1/8/2015,8035
1/9/2015,8035
1/10/2015,8035
1/11/2015,8035
1/12/2015,8035
1/13/2015,8035
1/14/2015,8035
1/15/2015,8035
1/16/2015,8035
1/17/2015,8035
1/18/2015,8035
1/19/2015,8035
1/20/2015,8035
1/21/2015,8035
1/22/2015,8035
1/23/2015,8035
1/24/2015,8035
1/25/2015,8035
1/26/2015,8035
1/27/2015,8035
1/28/2015,8035
1/29/2015,8035
1/30/2015,8035
1/31/2015,8035
2/1/2015,8035
2/2/2015,8035
2/3/2015,8035
2/4/2015,8035
2/5/2015,8035
2/6/2015,8035
2/7/2015,8035
2/8/2015,8035
2/9/2015,8035
2/10/2015,8035
2/11/2015,8035
2/12/2015,8035
2/13/2015,8035
2/14/2015,8035
2/15/2015,8035
2/16/2015,8035
2/17/2015,8035
2/18/2015,8035
2/19/2015,8035
2/20/2015,9474
2/21/2015,9474
2/22/2015,9474
2/23/2015,9474
2/24/2015,5784
2/25/2015,2139
2/26/2015,7729
2/27/2015,3180
2/28/2015,6671
3/1/2015,2537
3/2/2015,9177
3/3/2015,3822
3/4/2015,4570
3/5/2015,6311
3/6/2015,6922
3/7/2015,1608
3/8/2015,7160
3/9/2015,7513
3/10/2015,9401
3/11/2015,3046
3/12/2015,1471
3/13/2015,5714
3/14/2015,5235
3/15/2015,5767
3/16/2015,5132
3/17/2015,7453
3/18/2015,8952
3/19/2015,7976
3/20/2015,8029
3/21/2015,3116
3/22/2015,1958
3/23/2015,1720
3/24/2015,9654
3/25/2015,8140
3/26/2015,9161
3/27/2015,9616
3/28/2015,3096
3/29/2015,1845
3/30/2015,7259
3/31/2015,9480
4/1/2015,7794
4/2/2015,1945
4/3/2015,1956
4/4/2015,7980
4/5/2015,6718
4/6/2015,9722
4/7/2015,7164
4/8/2015,4200
4/9/2015,7500
4/10/2015,3068
4/11/2015,3765
4/12/2015,1727
4/13/2015,2677
4/14/2015,3195
4/15/2015,7239
4/16/2015,4784
4/17/2015,6251
4/18/2015,4907
4/19/2015,1538
4/20/2015,5872
4/21/2015,4246
4/22/2015,4949
4/23/2015,3569
4/24/2015,4959
4/25/2015,6230
4/26/2015,6379
4/27/2015,6456
4/28/2015,8351
4/29/2015,1382
4/30/2015,3490
5/1/2015,7807
5/2/2015,3567
5/3/2015,5116
5/4/2015,8911
5/5/2015,7670
5/6/2015,6447
5/7/2015,8737
5/8/2015,4851
5/9/2015,8542
5/10/2015,1502
5/11/2015,6047
5/12/2015,8993
5/13/2015,3116
5/14/2015,4890
5/15/2015,8872
5/16/2015,6223
5/17/2015,2599
5/18/2015,2326
5/19/2015,2326
5/20/2015,2326
5/21/2015,2326
5/22/2015,2326
5/23/2015,2326
5/24/2015,2326
5/25/2015,2326
5/26/2015,2326
5/27/2015,2326
5/28/2015,2326
5/29/2015,2326
5/30/2015,2326
5/31/2015,2326
6/1/2015,2326
6/2/2015,2326
6/3/2015,2326
6/4/2015,2326
6/5/2015,2326
6/6/2015,2326
6/7/2015,2326
6/8/2015,2326
6/9/2015,2326
6/10/2015,2326
6/11/2015,2326
6/12/2015,2326
6/13/2015,2326
6/14/2015,2326
6/15/2015,2326
6/16/2015,2326
6/17/2015,2326
6/18/2015,2326
6/19/2015,2326
6/20/2015,2458
6/21/2015,5833
6/22/2015,4733
6/23/2015,6796
6/24/2015,9099
6/25/2015,7221
6/26/2015,8959
6/27/2015,3840
6/28/2015,2904
6/29/2015,4189
6/30/2015,8293
7/1/2015,8407
7/2/2015,6817
7/3/2015,5154
7/4/2015,8522
7/5/2015,3752
7/6/2015,4379
7/7/2015,9870
7/8/2015,3748
7/9/2015,2051
7/10/2015,9690
7/11/2015,9853
7/12/2015,1229
7/13/2015,8971
7/14/2015,6827
7/15/2015,6786
7/16/2015,8860
7/17/2015,6541
7/18/2015,2429
7/19/2015,5781
7/20/2015,1842
7/21/2015,7882
7/22/2015,5356
7/23/2015,2680
7/24/2015,3052
7/25/2015,7839
7/26/2015,6406
7/27/2015,1414
7/28/2015,1045
7/29/2015,2795
7/30/2015,4964
7/31/2015,1791
8/1/2015,9668
8/2/2015,5893
8/3/2015,6593
8/4/2015,6742
8/5/2015,2762
8/6/2015,4264
8/7/2015,5444
8/8/2015,4230
8/9/2015,2163
8/10/2015,6981
8/11/2015,2594
8/12/2015,7765
8/13/2015,5218
8/14/2015,6718
8/15/2015,8167
8/16/2015,9172
8/17/2015,9129
8/18/2015,4406
8/19/2015,7858
8/20/2015,6083
8/21/2015,8328
8/22/2015,1184
8/23/2015,8644
8/24/2015,6075
8/25/2015,5764
8/26/2015,2669
8/27/2015,5749
8/28/2015,5499
8/29/2015,4720
8/30/2015,2723
8/31/2015,6831
9/1/2015,3908
9/2/2015,2946
9/3/2015,9214
9/4/2015,2450
9/5/2015,1825
9/6/2015,4792
9/7/2015,6860
9/8/2015,7860
9/9/2015,7662
9/10/2015,3262
9/11/2015,8391
9/12/2015,7812
9/13/2015,6610
9/14/2015,4615
9/15/2015,4560
9/16/2015,5405
9/17/2015,8929
9/18/2015,3233
9/19/2015,5168
9/20/2015,3494
9/21/2015,1143
9/22/2015,3999
9/23/2015,7414
9/24/2015,1673
9/25/2015,3542
9/26/2015,9539
9/27/2015,1743
9/28/2015,9356
9/29/2015,8780
9/30/2015,6782
10/1/2015,8467
10/2/2015,2493
10/3/2015,2869
10/4/2015,9942
10/5/2015,6039
10/6/2015,2466
10/7/2015,7370
10/8/2015,4343
10/9/2015,1008
10/10/2015,3064
10/11/2015,8058
10/12/2015,3469
10/13/2015,7934
10/14/2015,6825
10/15/2015,6901
10/16/2015,2155
10/17/2015,8952
10/18/2015,8505
10/19/2015,4035
10/20/2015,8610
10/21/2015,5871
10/22/2015,3099
10/23/2015,1573
10/24/2015,5009
10/25/2015,1653
10/26/2015,6309
10/27/2015,7189
10/28/2015,9451
10/29/2015,6680
10/30/2015,2994
10/31/2015,2573
11/1/2015,2326
11/2/2015,2277
11/3/2015,8691
11/4/2015,7322
11/5/2015,5717
11/6/2015,7336
11/7/2015,6806
11/8/2015,5942
11/9/2015,2134
11/10/2015,7494
11/11/2015,5793
11/12/2015,9278
11/13/2015,8147
11/14/2015,7368
11/15/2015,4755
11/16/2015,8749
11/17/2015,4775
11/18/2015,2757
11/19/2015,8191
11/20/2015,1070
11/21/2015,8002
11/22/2015,7203
11/23/2015,7821
11/24/2015,9109
11/25/2015,6864
11/26/2015,5964
11/27/2015,8379
11/28/2015,4835
11/29/2015,2823
11/30/2015,3501
12/1/2015,8784
12/2/2015,8483
12/3/2015,6667
12/4/2015,3047
12/5/2015,6879
12/6/2015,1156
12/7/2015,1573
12/8/2015,9129
12/9/2015,8128
12/10/2015,4325
12/11/2015,1659
12/12/2015,3481
12/13/2015,6387
12/14/2015,2780
12/15/2015,5750
12/16/2015,3552
12/17/2015,4307
12/18/2015,5286
12/19/2015,8236
12/20/2015,6780
12/21/2015,5670
12/22/2015,2578
12/23/2015,2578
12/24/2015,2578
12/25/2015,2578
12/26/2015,2578
12/27/2015,2578
12/28/2015,2578
12/29/2015,2578
12/30/2015,2578
12/31/2015,2578
1/1/2016,2578
1/2/2016,2578
1/3/2016,2578
1/4/2016,2578
1/5/2016,2578
1/6/2016,2578
1/7/2016,2578
1/8/2016,2578
1/9/2016,2578
1/10/2016,2578
1/11/2016,2578
1/12/2016,2578
1/13/2016,2578
1/14/2016,2578
1/15/2016,2578
1/16/2016,2578
1/17/2016,2578
1/18/2016,2578
1/19/2016,2578
1/20/2016,2578
1/21/2016,2578
1/22/2016,2578
1/23/2016,2578
1/24/2016,2578
1/25/2016,2578
1/26/2016,2578
1/27/2016,2578
1/28/2016,2578
1/29/2016,2578
1/30/2016,2578
1/31/2016,2578
2/1/2016,2578
2/2/2016,2578
2/3/2016,2578
2/4/2016,2578
2/5/2016,2578
2/6/2016,2578
2/7/2016,2578
2/8/2016,2578
2/9/2016,2578
2/10/2016,2578
2/11/2016,2578
2/12/2016,2578
2/13/2016,2578
2/14/2016,2578
2/15/2016,2578
2/16/2016,2578
2/17/2016,2578
2/18/2016,2578
2/19/2016,2578
2/20/2016,2578
2/21/2016,2578
2/22/2016,2578
2/23/2016,2578
2/24/2016,2578
2/25/2016,2578
2/26/2016,2578
2/27/2016,2578
2/28/2016,2578
2/29/2016,2578
3/1/2016,2578
3/2/2016,2578
3/3/2016,2578
3/4/2016,2578
3/5/2016,2578
3/6/2016,2578
3/7/2016,2578
3/8/2016,2578
3/9/2016,2578
3/10/2016,2578
3/11/2016,2578
3/12/2016,2578
3/13/2016,2578
3/14/2016,2578
3/15/2016,2578
3/16/2016,2578
3/17/2016,2578
3/18/2016,5393
3/19/2016,3606
3/20/2016,9888
3/21/2016,2982
3/22/2016,3114
3/23/2016,5015
3/24/2016,7991
3/25/2016,7138
3/26/2016,8993
3/27/2016,9093
3/28/2016,6520
3/29/2016,7716
3/30/2016,6855
3/31/2016,8355
4/1/2016,6700
4/2/2016,2294
4/3/2016,4395
4/4/2016,6712
4/5/2016,7415
4/6/2016,4618
4/7/2016,9846
4/8/2016,7008
4/9/2016,6359
4/10/2016,8875
4/11/2016,5590
4/12/2016,3504
4/13/2016,3807
4/14/2016,9166
4/15/2016,3480
4/16/2016,2569
4/17/2016,9411
4/18/2016,4467
4/19/2016,1049
4/20/2016,9130
4/21/2016,1367
4/22/2016,2290
4/23/2016,1759
4/24/2016,3786
4/25/2016,8315
4/26/2016,5906
4/27/2016,3557
4/28/2016,4937
4/29/2016,8157
4/30/2016,3712
5/1/2016,6795
5/2/2016,9291
5/3/2016,6688
5/4/2016,2646
5/5/2016,5978
5/6/2016,9617
5/7/2016,7157
5/8/2016,6168
5/9/2016,2259
5/10/2016,7047
5/11/2016,3206
5/12/2016,2790
5/13/2016,4006
5/14/2016,6761
5/15/2016,8182
5/16/2016,3175
5/17/2016,7986
5/18/2016,9797
5/19/2016,4111
5/20/2016,9847
5/21/2016,1993
5/22/2016,8945
5/23/2016,7793
5/24/2016,5864
5/25/2016,4383
5/26/2016,2446
5/27/2016,5878
5/28/2016,8463
5/29/2016,4348
5/30/2016,5300
5/31/2016,7085
6/1/2016,8423
6/2/2016,8330
6/3/2016,3821
6/4/2016,8464
6/5/2016,3618
6/6/2016,9230
6/7/2016,5744
6/8/2016,8806
6/9/2016,1102
6/10/2016,2898
6/11/2016,8417
6/12/2016,1955
6/13/2016,6930
6/14/2016,4404
6/15/2016,4378
6/16/2016,4523
6/17/2016,1036
6/18/2016,7512
6/19/2016,6408
6/20/2016,7770
6/21/2016,4998
6/22/2016,6667
6/23/2016,7058
6/24/2016,6336
6/25/2016,4945
6/26/2016,7587
6/27/2016,9985
6/28/2016,3076
6/29/2016,4470
6/30/2016,4844
7/1/2016,9227
7/2/2016,2331
7/3/2016,6501
7/4/2016,1324
7/5/2016,9705
7/6/2016,8415
7/7/2016,6474
7/8/2016,8060
7/9/2016,5959
7/10/2016,8302
7/11/2016,5084
7/12/2016,4093
7/13/2016,7541
7/14/2016,1463
7/15/2016,6461
7/16/2016,8514
7/17/2016,7087
7/18/2016,8542
7/19/2016,8384
7/20/2016,3174
7/21/2016,1360
7/22/2016,1213
7/23/2016,3192
7/24/2016,6867
7/25/2016,3289
7/26/2016,5156
7/27/2016,2185
7/28/2016,6403
7/29/2016,7029
7/30/2016,7944
7/31/2016,9459
8/1/2016,9939
8/2/2016,7023
8/3/2016,9844
8/4/2016,5260
8/5/2016,4134
8/6/2016,7242
8/7/2016,9780
8/8/2016,5992
8/9/2016,1918
8/10/2016,6417
8/11/2016,2523
8/12/2016,9744
8/13/2016,7495
8/14/2016,7496
8/15/2016,2443
8/16/2016,8080
8/17/2016,4157
8/18/2016,5064
8/19/2016,5064
8/20/2016,5064
8/21/2016,5064
8/22/2016,5064
8/23/2016,5064
8/24/2016,5064
8/25/2016,5064
8/26/2016,5064
8/27/2016,5064
8/28/2016,5064
8/29/2016,5064
8/30/2016,5064
8/31/2016,5064
9/1/2016,5064
9/2/2016,5064
9/3/2016,5064
9/4/2016,5064
9/5/2016,5064
9/6/2016,5064
9/7/2016,5064
9/8/2016,5064
9/9/2016,5064
9/10/2016,5064
9/11/2016,5064
9/12/2016,5064
9/13/2016,5064
9/14/2016,5064
9/15/2016,5064
9/16/2016,5064
9/17/2016,5064
9/18/2016,5064
9/19/2016,5064
9/20/2016,5064
9/21/2016,5064
9/22/2016,5064
9/23/2016,5064
9/24/2016,5064
9/25/2016,5064
9/26/2016,5064
9/27/2016,5064
9/28/2016,5064
9/29/2016,5064
9/30/2016,5064
10/1/2016,5064
10/2/2016,5064
10/3/2016,5064
10/4/2016,5064
10/5/2016,5064
10/6/2016,5064
10/7/2016,5064
10/8/2016,5064
10/9/2016,5064
10/10/2016,5064
10/11/2016,5689
10/12/2016,6345
10/13/2016,5464
10/14/2016,6752
10/15/2016,5687
10/16/2016,8939
10/17/2016,6374
10/18/2016,5016
10/19/2016,9034
10/20/2016,7761
10/21/2016,8891
10/22/2016,2901
10/23/2016,6666
10/24/2016,2545
10/25/2016,7480
10/26/2016,4783
10/27/2016,7782
10/28/2016,1612
10/29/2016,9576
10/30/2016,7253
10/31/2016,2456
