date,sales
6/23/2014,1298
6/24/2014,7722
6/25/2014,2958
6/26/2014,6270
6/27/2014,6916
6/28/2014,2292
6/29/2014,322
6/30/2014,3357
7/1/2014,2443
7/2/2014,4730
7/3/2014,8333
7/4/2014,5702
7/5/2014,5619
7/6/2014,7036
7/7/2014,2129
7/8/2014,1970
7/9/2014,7998
7/10/2014,3084
7/11/2014,3084
7/12/2014,3084
7/13/2014,3084
7/14/2014,3084
7/15/2014,3084
7/16/2014,3084
7/17/2014,3084
7/18/2014,3084
7/19/2014,3084
7/20/2014,3084
7/21/2014,3084
7/22/2014,3084
7/23/2014,3084
7/24/2014,3084
7/25/2014,3084
7/26/2014,3084
7/27/2014,3084
7/28/2014,3084
7/29/2014,3084
7/30/2014,3084
7/31/2014,3084
8/1/2014,3084
8/2/2014,3084
8/3/2014,3084
8/4/2014,3084
8/5/2014,3084
8/6/2014,3084
8/7/2014,3084
8/8/2014,3084
8/9/2014,3084
8/10/2014,3084
8/11/2014,3084
8/12/2014,3084
8/13/2014,3084
8/14/2014,3084
8/15/2014,3084
8/16/2014,3343
8/17/2014,8041
8/18/2014,8683
8/19/2014,3616
8/20/2014,5236
8/21/2014,7455
8/22/2014,1383
8/23/2014,8503
8/24/2014,6267
8/25/2014,2091
8/26/2014,6159
8/27/2014,3842
8/28/2014,2730
8/29/2014,1796
8/30/2014,5246
8/31/2014,5246
9/1/2014,5246
9/2/2014,5246
9/3/2014,5246
9/4/2014,5246
9/5/2014,5246
9/6/2014,5246
9/7/2014,5246
9/8/2014,5246
9/9/2014,5246
9/10/2014,5246
9/11/2014,5246
9/12/2014,5246
9/13/2014,5246
9/14/2014,5246
9/15/2014,5246
9/16/2014,5246
9/17/2014,5246
9/18/2014,5246
9/19/2014,5246
9/20/2014,5246
9/21/2014,5246
9/22/2014,5246
9/23/2014,5246
9/24/2014,5246
9/25/2014,5246
9/26/2014,5246
9/27/2014,5246
9/28/2014,5246
9/29/2014,5246
9/30/2014,5246
10/1/2014,5246
10/2/2014,5246
10/3/2014,5246
10/4/2014,5246
10/5/2014,5246
10/6/2014,5246
10/7/2014,5246
10/8/2014,5246
10/9/2014,5246
10/10/2014,5246
10/11/2014,5246
10/12/2014,5246
10/13/2014,5246
10/14/2014,5246
10/15/2014,5246
10/16/2014,5246
10/17/2014,5246
10/18/2014,5246
10/19/2014,5246
10/20/2014,5246
10/21/2014,5246
10/22/2014,5246
10/23/2014,5246
10/24/2014,230
10/25/2014,262
10/26/2014,7543
10/27/2014,6273
10/28/2014,3110
10/29/2014,5436
10/30/2014,8302
10/31/2014,2107
11/1/2014,3558
11/2/2014,1168
11/3/2014,6689
11/4/2014,5377
11/5/2014,6554
11/6/2014,558
11/7/2014,8163
11/8/2014,4458
11/9/2014,4458
11/10/2014,4458
11/11/2014,4458
11/12/2014,4458
11/13/2014,4458
11/14/2014,4458
11/15/2014,4458
11/16/2014,4458
11/17/2014,4458
11/18/2014,4458
11/19/2014,4458
11/20/2014,4458
11/21/2014,4458
11/22/2014,4458
11/23/2014,4458
11/24/2014,4458
11/25/2014,4458
11/26/2014,4458
11/27/2014,4458
11/28/2014,4458
11/29/2014,4458
11/30/2014,4458
12/1/2014,4458
12/2/2014,4458
12/3/2014,4458
12/4/2014,4458
12/5/2014,4458
12/6/2014,3955
12/7/2014,4974
12/8/2014,4690
12/9/2014,7444
12/10/2014,1719
12/11/2014,8258
12/12/2014,2837
12/13/2014,2542
12/14/2014,7035
12/15/2014,8013
12/16/2014,3758
12/17/2014,7602
12/18/2014,8986
12/19/2014,992
12/20/2014,3230
12/21/2014,524
12/22/2014,8979
12/23/2014,6653
12/24/2014,7558
12/25/2014,7558
12/26/2014,7558
12/27/2014,7558
12/28/2014,7558
12/29/2014,7558
12/30/2014,7558
12/31/2014,7558
1/1/2015,7558
1/2/2015,7558
1/3/2015,7558
1/4/2015,7558
1/5/2015,7558
1/6/2015,7558
1/7/2015,7558
1/8/2015,7558
1/9/2015,7558
1/10/2015,7558
1/11/2015,7558
1/12/2015,7558
1/13/2015,7558
1/14/2015,7558
1/15/2015,7558
1/16/2015,7558
1/17/2015,7558
1/18/2015,7558
1/19/2015,7558
1/20/2015,7558
1/21/2015,7558
1/22/2015,7558
1/23/2015,7558
1/24/2015,7558
1/25/2015,7558
1/26/2015,7558
1/27/2015,7558
1/28/2015,7558
1/29/2015,7558
1/30/2015,7558
1/31/2015,7558
2/1/2015,7558
2/2/2015,7558
2/3/2015,7558
2/4/2015,7558
2/5/2015,7558
2/6/2015,7558
2/7/2015,7558
2/8/2015,7558
2/9/2015,7558
2/10/2015,7558
2/11/2015,7558
2/12/2015,7558
2/13/2015,7558
2/14/2015,7558
2/15/2015,7558
2/16/2015,7558
2/17/2015,7558
2/18/2015,7558
2/19/2015,7558
2/20/2015,7558
2/21/2015,7558
2/22/2015,7558
2/23/2015,7558
2/24/2015,7558
2/25/2015,7558
2/26/2015,7558
2/27/2015,7558
2/28/2015,7558
3/1/2015,7558
3/2/2015,7558
3/3/2015,7558
3/4/2015,7558
3/5/2015,7558
3/6/2015,7558
3/7/2015,7558
3/8/2015,7558
3/9/2015,7558
3/10/2015,7558
3/11/2015,7558
3/12/2015,7558
3/13/2015,7558
3/14/2015,7558
3/15/2015,7558
3/16/2015,7558
3/17/2015,7558
3/18/2015,7558
3/19/2015,7558
3/20/2015,7558
3/21/2015,7558
3/22/2015,7558
3/23/2015,7558
3/24/2015,7558
3/25/2015,7558
3/26/2015,5761
3/27/2015,8177
3/28/2015,5326
3/29/2015,5584
3/30/2015,1740
3/31/2015,2361
4/1/2015,3747
4/2/2015,3207
4/3/2015,2154
4/4/2015,6923
4/5/2015,5806
4/6/2015,6448
4/7/2015,2391
4/8/2015,1071
4/9/2015,7885
4/10/2015,5525
4/11/2015,1789
4/12/2015,3100
4/13/2015,3510
4/14/2015,1729
4/15/2015,1729
4/16/2015,1729
4/17/2015,1729
4/18/2015,1729
4/19/2015,1729
4/20/2015,1729
4/21/2015,1729
4/22/2015,1729
4/23/2015,1729
4/24/2015,1729
4/25/2015,1729
4/26/2015,1729
4/27/2015,1729
4/28/2015,1729
4/29/2015,1729
4/30/2015,1729
5/1/2015,1729
5/2/2015,1729
5/3/2015,1729
5/4/2015,1729
5/5/2015,1729
5/6/2015,1729
5/7/2015,1729
5/8/2015,1729
5/9/2015,1729
5/10/2015,1729
5/11/2015,1729
5/12/2015,1729
5/13/2015,1729
5/14/2015,1729
5/15/2015,1729
5/16/2015,1729
5/17/2015,1729
5/18/2015,1729
5/19/2015,1729
5/20/2015,1729
5/21/2015,1729
5/22/2015,1729
5/23/2015,1729
5/24/2015,1729
5/25/2015,1729
5/26/2015,1729
5/27/2015,1729
5/28/2015,1729
5/29/2015,1729
5/30/2015,1729
5/31/2015,1729
6/1/2015,1729
6/2/2015,1729
6/3/2015,1729
6/4/2015,1729
6/5/2015,1729
6/6/2015,1729
6/7/2015,1729
6/8/2015,1729
6/9/2015,1729
6/10/2015,1729
6/11/2015,1729
6/12/2015,1729
6/13/2015,1729
6/14/2015,1729
6/15/2015,1729
6/16/2015,1729
6/17/2015,1729
6/18/2015,1729
6/19/2015,1729
6/20/2015,1729
6/21/2015,1729
6/22/2015,1729
6/23/2015,1729
6/24/2015,1729
6/25/2015,1729
6/26/2015,1729
6/27/2015,1729
6/28/2015,1729
6/29/2015,8768
6/30/2015,2670
7/1/2015,3198
7/2/2015,8468
7/3/2015,6794
7/4/2015,2089
7/5/2015,3184
7/6/2015,1077
7/7/2015,6436
7/8/2015,3012
7/9/2015,1102
7/10/2015,7760
7/11/2015,4728
7/12/2015,3100
7/13/2015,6960
7/14/2015,2170
7/15/2015,6632
7/16/2015,1892
7/17/2015,1710
7/18/2015,6086
7/19/2015,6086
7/20/2015,6086
7/21/2015,6086
7/22/2015,6086
7/23/2015,6086
7/24/2015,6086
7/25/2015,6086
7/26/2015,6086
7/27/2015,6086
7/28/2015,6086
7/29/2015,6086
7/30/2015,6086
7/31/2015,6086
8/1/2015,6086
8/2/2015,6086
8/3/2015,6086
8/4/2015,6086
8/5/2015,6086
8/6/2015,6086
8/7/2015,6086
8/8/2015,6086
8/9/2015,6086
8/10/2015,6086
8/11/2015,6086
8/12/2015,6086
8/13/2015,6086
8/14/2015,6086
8/15/2015,6086
8/16/2015,6086
8/17/2015,6086
8/18/2015,6086
8/19/2015,6086
8/20/2015,6086
8/21/2015,6086
8/22/2015,6086
8/23/2015,6086
8/24/2015,6086
8/25/2015,6086
8/26/2015,6086
8/27/2015,6086
8/28/2015,6086
8/29/2015,6086
8/30/2015,6086
8/31/2015,6086
9/1/2015,6086
9/2/2015,6086
9/3/2015,6086
9/4/2015,6086
9/5/2015,6086
9/6/2015,6086
9/7/2015,6086
9/8/2015,6086
9/9/2015,6086
9/10/2015,6086
9/11/2015,6086
9/12/2015,6086
9/13/2015,6086
9/14/2015,6086
9/15/2015,6086
9/16/2015,6086
9/17/2015,6086
9/18/2015,6086
9/19/2015,6086
9/20/2015,6086
9/21/2015,6086
9/22/2015,6086
9/23/2015,6086
9/24/2015,6086
9/25/2015,6086
9/26/2015,6086
9/27/2015,6086
9/28/2015,6086
9/29/2015,6086
9/30/2015,6086
10/1/2015,6086
10/2/2015,6086
10/3/2015,6086
10/4/2015,6086
10/5/2015,6086
10/6/2015,6086
10/7/2015,6086
10/8/2015,6086
10/9/2015,6086
10/10/2015,6086
10/11/2015,6086
10/12/2015,6086
10/13/2015,6086
10/14/2015,6086
10/15/2015,6086
10/16/2015,6086
10/17/2015,6086
10/18/2015,6086
10/19/2015,6086
10/20/2015,6086
10/21/2015,6086
10/22/2015,6086
10/23/2015,6086
10/24/2015,6086
10/25/2015,6086
10/26/2015,6086
10/27/2015,6086
10/28/2015,6086
10/29/2015,6086
10/30/2015,6086
10/31/2015,232
11/1/2015,7053
11/2/2015,4460
11/3/2015,1785
11/4/2015,3760
11/5/2015,230
11/6/2015,7527
11/7/2015,2362
11/8/2015,3762
11/9/2015,331
11/10/2015,4833
11/11/2015,2248
11/12/2015,5881
11/13/2015,2649
11/14/2015,5508
11/15/2015,3463
11/16/2015,3463
11/17/2015,3463
11/18/2015,3463
11/19/2015,3463
11/20/2015,3463
11/21/2015,3463
11/22/2015,3463
11/23/2015,3463
11/24/2015,3463
11/25/2015,3463
11/26/2015,3463
11/27/2015,3463
11/28/2015,3463
11/29/2015,3463
11/30/2015,3463
12/1/2015,3463
12/2/2015,3463
12/3/2015,3463
12/4/2015,3463
12/5/2015,3463
12/6/2015,3463
12/7/2015,3463
12/8/2015,3463
12/9/2015,768
12/10/2015,795
12/11/2015,239
12/12/2015,5916
12/13/2015,7187
12/14/2015,8847
12/15/2015,2646
12/16/2015,4581
12/17/2015,8404
12/18/2015,4463
12/19/2015,6510
12/20/2015,2520
12/21/2015,5819
12/22/2015,2365
12/23/2015,8332
12/24/2015,3639
12/25/2015,4918
12/26/2015,5323
12/27/2015,5323
12/28/2015,5323
12/29/2015,5323
12/30/2015,5323
12/31/2015,5323
1/1/2016,5323
1/2/2016,5323
1/3/2016,5323
1/4/2016,5323
1/5/2016,5323
1/6/2016,5323
1/7/2016,5323
1/8/2016,5323
1/9/2016,5323
1/10/2016,5323
1/11/2016,5323
1/12/2016,5323
1/13/2016,5323
1/14/2016,5323
1/15/2016,5323
1/16/2016,5323
1/17/2016,5323
1/18/2016,5323
1/19/2016,5323
1/20/2016,5323
1/21/2016,5323
1/22/2016,5323
1/23/2016,5323
1/24/2016,5323
1/25/2016,5323
1/26/2016,5323
1/27/2016,5323
1/28/2016,5323
1/29/2016,5323
1/30/2016,5323
1/31/2016,5323
2/1/2016,5323
2/2/2016,5323
2/3/2016,5323
2/4/2016,5323
2/5/2016,5323
2/6/2016,5323
2/7/2016,5323
2/8/2016,5323
2/9/2016,5323
2/10/2016,5323
2/11/2016,5323
2/12/2016,5323
2/13/2016,5323
2/14/2016,5323
2/15/2016,5323
2/16/2016,5323
2/17/2016,5323
2/18/2016,5323
2/19/2016,5323
2/20/2016,5323
2/21/2016,5323
2/22/2016,5323
2/23/2016,5323
2/24/2016,5323
2/25/2016,5323
2/26/2016,5323
2/27/2016,5556
2/28/2016,3370
2/29/2016,1173
3/1/2016,1691
3/2/2016,700
3/3/2016,5982
3/4/2016,3099
3/5/2016,4060
3/6/2016,6397
3/7/2016,995
3/8/2016,4886
3/9/2016,7063
3/10/2016,7244
3/11/2016,7962
3/12/2016,6618
3/13/2016,4752
3/14/2016,1541
3/15/2016,2725
3/16/2016,6078
3/17/2016,2460
3/18/2016,2636
3/19/2016,6519
3/20/2016,639
3/21/2016,7094
3/22/2016,8294
3/23/2016,5471
3/24/2016,476
3/25/2016,8872
3/26/2016,1562
3/27/2016,5228
3/28/2016,559
3/29/2016,4490
3/30/2016,5165
3/31/2016,495
4/1/2016,2867
4/2/2016,2096
4/3/2016,7069
4/4/2016,8132
4/5/2016,856
4/6/2016,7324
4/7/2016,4987
4/8/2016,4531
4/9/2016,5806
4/10/2016,550
4/11/2016,5371
4/12/2016,6520
4/13/2016,8574
4/14/2016,1511
4/15/2016,6695
4/16/2016,4775
4/17/2016,4244
4/18/2016,704
4/19/2016,972
4/20/2016,972
4/21/2016,972
4/22/2016,972
4/23/2016,972
4/24/2016,972
4/25/2016,972
4/26/2016,972
4/27/2016,972
4/28/2016,972
4/29/2016,972
4/30/2016,972
5/1/2016,972
5/2/2016,972
5/3/2016,972
5/4/2016,972
5/5/2016,972
5/6/2016,972
5/7/2016,972
5/8/2016,972
5/9/2016,972
5/10/2016,972
5/11/2016,972
5/12/2016,972
5/13/2016,972
5/14/2016,972
5/15/2016,972
5/16/2016,972
5/17/2016,972
5/18/2016,972
5/19/2016,972
5/20/2016,972
5/21/2016,3130
5/22/2016,1269
5/23/2016,7162
5/24/2016,108
5/25/2016,3554
5/26/2016,764
5/27/2016,6014
5/28/2016,7787
5/29/2016,2447
5/30/2016,497
5/31/2016,950
6/1/2016,8106
6/2/2016,6403
6/3/2016,7252
6/4/2016,8322
6/5/2016,4715
6/6/2016,7262
6/7/2016,4569
6/8/2016,4645
6/9/2016,2751
6/10/2016,6678
6/11/2016,6678
6/12/2016,6678
6/13/2016,6678
6/14/2016,6678
6/15/2016,6678
6/16/2016,6678
6/17/2016,6678
6/18/2016,6678
6/19/2016,6678
6/20/2016,6678
6/21/2016,6678
6/22/2016,6678
6/23/2016,6678
6/24/2016,6678
6/25/2016,6678
6/26/2016,6678
6/27/2016,6678
6/28/2016,6678
6/29/2016,6678
6/30/2016,6678
7/1/2016,6678
7/2/2016,6678
7/3/2016,6678
7/4/2016,6678
7/5/2016,6678
7/6/2016,6678
7/7/2016,6678
7/8/2016,6678
7/9/2016,6678
7/10/2016,8049
7/11/2016,2338
7/12/2016,912
7/13/2016,2721
7/14/2016,2302
7/15/2016,8710
7/16/2016,4677
7/17/2016,6460
7/18/2016,3721
7/19/2016,8239
7/20/2016,7396
7/21/2016,5693
7/22/2016,889
7/23/2016,1507
7/24/2016,3620
7/25/2016,6011
7/26/2016,5770
7/27/2016,2196
7/28/2016,2528
7/29/2016,32
7/30/2016,1594
7/31/2016,608
8/1/2016,4212
8/2/2016,7132
8/3/2016,15
8/4/2016,818
8/5/2016,5790
8/6/2016,3312
8/7/2016,2352
8/8/2016,8365
8/9/2016,2682
8/10/2016,5190
8/11/2016,5525
8/12/2016,993
8/13/2016,993
8/14/2016,993
8/15/2016,993
8/16/2016,993
8/17/2016,993
8/18/2016,993
8/19/2016,993
8/20/2016,993
8/21/2016,993
8/22/2016,993
8/23/2016,993
8/24/2016,993
8/25/2016,993
8/26/2016,993
8/27/2016,993
8/28/2016,993
8/29/2016,993
8/30/2016,993
8/31/2016,993
9/1/2016,993
9/2/2016,993
9/3/2016,993
9/4/2016,993
9/5/2016,993
9/6/2016,993
9/7/2016,993
9/8/2016,993
9/9/2016,993
9/10/2016,993
9/11/2016,993
9/12/2016,993
9/13/2016,993
9/14/2016,993
9/15/2016,993
9/16/2016,993
9/17/2016,993
9/18/2016,993
9/19/2016,993
9/20/2016,993
9/21/2016,993
9/22/2016,993
9/23/2016,993
9/24/2016,993
9/25/2016,993
9/26/2016,993
9/27/2016,993
9/28/2016,993
9/29/2016,993
9/30/2016,993
10/1/2016,993
10/2/2016,993
10/3/2016,993
10/4/2016,993
10/5/2016,993
10/6/2016,993
10/7/2016,993
10/8/2016,993
10/9/2016,993
10/10/2016,993
10/11/2016,993
10/12/2016,993
10/13/2016,993
10/14/2016,993
10/15/2016,993
10/16/2016,993
10/17/2016,993
10/18/2016,993
10/19/2016,993
10/20/2016,993
10/21/2016,993
10/22/2016,993
10/23/2016,993
10/24/2016,993
10/25/2016,993
10/26/2016,993
10/27/2016,993
10/28/2016,993
10/29/2016,993
10/30/2016,993
10/31/2016,993
11/1/2016,993
11/2/2016,993
11/3/2016,993
11/4/2016,993
11/5/2016,993
11/6/2016,993
11/7/2016,993
11/8/2016,993
11/9/2016,993
11/10/2016,993
11/11/2016,993
11/12/2016,993
11/13/2016,993
11/14/2016,993
11/15/2016,993
11/16/2016,993
11/17/2016,993
