date,sales
5/7/2015,4600
5/8/2015,4600
5/9/2015,4600
5/10/2015,4600
5/11/2015,4600
5/12/2015,4600
5/13/2015,4600
5/14/2015,4600
5/15/2015,4600
5/16/2015,4600
5/17/2015,4600
5/18/2015,4600
5/19/2015,4600
5/20/2015,4600
5/21/2015,4600
5/22/2015,4600
5/23/2015,4600
5/24/2015,4600
5/25/2015,4600
5/26/2015,4600
5/27/2015,4600
5/28/2015,4600
5/29/2015,5200
5/30/2015,5200
5/31/2015,5200
6/1/2015,5200
6/2/2015,5200
6/3/2015,5200
6/4/2015,5200
6/5/2015,5200
6/6/2015,5200
6/7/2015,5200
6/8/2015,5200
6/9/2015,5200
6/10/2015,5200
6/11/2015,5200
6/12/2015,5200
6/13/2015,5200
6/14/2015,5200
6/15/2015,5200
6/16/2015,5200
6/17/2015,5200
6/18/2015,5200
6/19/2015,5200
6/20/2015,5200
6/21/2015,5200
6/22/2015,5200
6/23/2015,5200
6/24/2015,5200
6/25/2015,5200
6/26/2015,5200
6/27/2015,5200
6/28/2015,5200
6/29/2015,3000
6/30/2015,3000
7/1/2015,3000
7/2/2015,3000
7/3/2015,3000
7/4/2015,3000
7/5/2015,3000
7/6/2015,3000
7/7/2015,3000
7/8/2015,3000
7/9/2015,3000
7/10/2015,3000
7/11/2015,3000
7/12/2015,3000
7/13/2015,3000
7/14/2015,3000
7/15/2015,3000
7/16/2015,5600
7/17/2015,5600
7/18/2015,5600
7/19/2015,5600
7/20/2015,5600
7/21/2015,5600
7/22/2015,5600
7/23/2015,5600
7/24/2015,5600
7/25/2015,5600
7/26/2015,5600
7/27/2015,5600
7/28/2015,5600
7/29/2015,5600
7/30/2015,5600
7/31/2015,5600
8/1/2015,5600
8/2/2015,5600
8/3/2015,5600
8/4/2015,5600
8/5/2015,5600
8/6/2015,3800
8/7/2015,3800
8/8/2015,3800
8/9/2015,3800
8/10/2015,3800
8/11/2015,3800
8/12/2015,3800
8/13/2015,3800
8/14/2015,3800
8/15/2015,3800
8/16/2015,3800
8/17/2015,3800
8/18/2015,3800
8/19/2015,3800
8/20/2015,3800
8/21/2015,3800
8/22/2015,3800
8/23/2015,3800
8/24/2015,3800
8/25/2015,3800
8/26/2015,3800
8/27/2015,3800
8/28/2015,3800
8/29/2015,3800
8/30/2015,3800
8/31/2015,3800
9/1/2015,3800
9/2/2015,3800
9/3/2015,3800
9/4/2015,3800
9/5/2015,3800
9/6/2015,3800
9/7/2015,3800
9/8/2015,3800
9/9/2015,4300
9/10/2015,4300
9/11/2015,4300
9/12/2015,4300
9/13/2015,4300
9/14/2015,4300
9/15/2015,4300
9/16/2015,4300
9/17/2015,4300
9/18/2015,4300
9/19/2015,4300
9/20/2015,4300
9/21/2015,4300
9/22/2015,4300
9/23/2015,4300
9/24/2015,4300
9/25/2015,4300
9/26/2015,4300
9/27/2015,4300
9/28/2015,4300
9/29/2015,4300
9/30/2015,4300
10/1/2015,4300
10/2/2015,4300
10/3/2015,4300
10/4/2015,5000
10/5/2015,5000
10/6/2015,5000
10/7/2015,5000
10/8/2015,5000
10/9/2015,5000
10/10/2015,5000
10/11/2015,5000
10/12/2015,5000
10/13/2015,5000
10/14/2015,5000
10/15/2015,5000
10/16/2015,5000
10/17/2015,5000
10/18/2015,5000
10/19/2015,5000
10/20/2015,5000
10/21/2015,5000
10/22/2015,5000
10/23/2015,5000
10/24/2015,5000
10/25/2015,5000
10/26/2015,5000
10/27/2015,5000
10/28/2015,5600
10/29/2015,5600
10/30/2015,5600
10/31/2015,5600
11/1/2015,5600
11/2/2015,5600
11/3/2015,5600
11/4/2015,5600
11/5/2015,5600
11/6/2015,5600
11/7/2015,5600
11/8/2015,5600
11/9/2015,5600
11/10/2015,5600
11/11/2015,5600
11/12/2015,5600
11/13/2015,5600
11/14/2015,5600
11/15/2015,5600
11/16/2015,5600
11/17/2015,5600
11/18/2015,5600
11/19/2015,5600
11/20/2015,5600
11/21/2015,5600
11/22/2015,5600
11/23/2015,5600
11/24/2015,5600
11/25/2015,5600
11/26/2015,5400
11/27/2015,5400
11/28/2015,5400
11/29/2015,5400
11/30/2015,5400
12/1/2015,5400
12/2/2015,5400
12/3/2015,5400
12/4/2015,5400
12/5/2015,5400
12/6/2015,5400
12/7/2015,5400
12/8/2015,5400
12/9/2015,5400
12/10/2015,5400
12/11/2015,5400
12/12/2015,5400
12/13/2015,5400
12/14/2015,5400
12/15/2015,5400
12/16/2015,5400
12/17/2015,5400
12/18/2015,5400
12/19/2015,5400
12/20/2015,5400
12/21/2015,5400
12/22/2015,5400
12/23/2015,5400
12/24/2015,5400
12/25/2015,5400
12/26/2015,5400
12/27/2015,5400
12/28/2015,5400
12/29/2015,5400
12/30/2015,5400
12/31/2015,5400
1/1/2016,5800
1/2/2016,5800
1/3/2016,5800
1/4/2016,5800
1/5/2016,5800
1/6/2016,5800
1/7/2016,5800
1/8/2016,5800
1/9/2016,5800
1/10/2016,5800
1/11/2016,5800
1/12/2016,5800
1/13/2016,5800
1/14/2016,5800
1/15/2016,5800
1/16/2016,5800
1/17/2016,5800
1/18/2016,5800
1/19/2016,5800
1/20/2016,5800
1/21/2016,5800
1/22/2016,5800
1/23/2016,5800
1/24/2016,5800
1/25/2016,5800
1/26/2016,5800
1/27/2016,5800
1/28/2016,5800
1/29/2016,5800
1/30/2016,5800
1/31/2016,5800
2/1/2016,5800
2/2/2016,5800
2/3/2016,5800
2/4/2016,5800
2/5/2016,5800
2/6/2016,5800
2/7/2016,5800
2/8/2016,5800
2/9/2016,5800
2/10/2016,5800
2/11/2016,5800
2/12/2016,5800
2/13/2016,5800
2/14/2016,5800
2/15/2016,5800
2/16/2016,5800
2/17/2016,5800
2/18/2016,5800
2/19/2016,5800
2/20/2016,5800
2/21/2016,5800
2/22/2016,5800
2/23/2016,5800
2/24/2016,6000
2/25/2016,6000
2/26/2016,6000
2/27/2016,6000
2/28/2016,6000
2/29/2016,6000
3/1/2016,6000
3/2/2016,6000
3/3/2016,6000
3/4/2016,6000
3/5/2016,6000
3/6/2016,6000
3/7/2016,6000
3/8/2016,6000
3/9/2016,6000
3/10/2016,6000
3/11/2016,6000
3/12/2016,6000
3/13/2016,6000
3/14/2016,6000
3/15/2016,6000
3/16/2016,6000
3/17/2016,6000
3/18/2016,6000
3/19/2016,6000
3/20/2016,6000
3/21/2016,6000
3/22/2016,6000
3/23/2016,6000
3/24/2016,6000
3/25/2016,6000
3/26/2016,6000
3/27/2016,6000
3/28/2016,6000
3/29/2016,6000
3/30/2016,6000
3/31/2016,6000
4/1/2016,6000
4/2/2016,6000
4/3/2016,6000
4/4/2016,6000
4/5/2016,6000
4/6/2016,6000
4/7/2016,6000
4/8/2016,6000
4/9/2016,6000
4/10/2016,6000
4/11/2016,6000
4/12/2016,6000
4/13/2016,6000
4/14/2016,6500
4/15/2016,6500
4/16/2016,6500
4/17/2016,6500
4/18/2016,6500
4/19/2016,6500
4/20/2016,6500
4/21/2016,6500
4/22/2016,6500
4/23/2016,6500
4/24/2016,6500
4/25/2016,6500
4/26/2016,6500
4/27/2016,6500
4/28/2016,6500
4/29/2016,6500
4/30/2016,6500
5/1/2016,6500
5/2/2016,6500
5/3/2016,6500
5/4/2016,6500
5/5/2016,6500
5/6/2016,6500
5/7/2016,6500
5/8/2016,6500
5/9/2016,6500
5/10/2016,6500
5/11/2016,6500
5/12/2016,6500
5/13/2016,6500
5/14/2016,6500
5/15/2016,6500
5/16/2016,6500
5/17/2016,6500
5/18/2016,6500
5/19/2016,6500
5/20/2016,6500
5/21/2016,6500
5/22/2016,6500
5/23/2016,6500
5/24/2016,6500
5/25/2016,6500
5/26/2016,6500
5/27/2016,6500
5/28/2016,6500
5/29/2016,6500
5/30/2016,6500
5/31/2016,6500
6/1/2016,6900
6/2/2016,6900
6/3/2016,6900
6/4/2016,6900
6/5/2016,6900
6/6/2016,6900
6/7/2016,6900
6/8/2016,6900
6/9/2016,6900
6/10/2016,6900
6/11/2016,6900
6/12/2016,6900
6/13/2016,6900
6/14/2016,6900
6/15/2016,6900
6/16/2016,6900
6/17/2016,6900
6/18/2016,6900
6/19/2016,6900
6/20/2016,6900
6/21/2016,6900
6/22/2016,6900
6/23/2016,6900
6/24/2016,6900
6/25/2016,6900
6/26/2016,6900
6/27/2016,6900
6/28/2016,6900
6/29/2016,6900
6/30/2016,6900
7/1/2016,6900
7/2/2016,6900
7/3/2016,6900
7/4/2016,6900
7/5/2016,6900
7/6/2016,6900
7/7/2016,6900
7/8/2016,6900
7/9/2016,6900
7/10/2016,6900
7/11/2016,6900
7/12/2016,7500
7/13/2016,7500
7/14/2016,7500
7/15/2016,7500
7/16/2016,7500
7/17/2016,7500
7/18/2016,7500
7/19/2016,7500
7/20/2016,7500
7/21/2016,7500
7/22/2016,7500
7/23/2016,7500
7/24/2016,7500
7/25/2016,7500
7/26/2016,7500
7/27/2016,7500
7/28/2016,7500
7/29/2016,7500
7/30/2016,7500
7/31/2016,7500
8/1/2016,7500
8/2/2016,7500
8/3/2016,7500
8/4/2016,6900
8/5/2016,6900
8/6/2016,6900
8/7/2016,6900
8/8/2016,6900
8/9/2016,6900
8/10/2016,6900
8/11/2016,6900
8/12/2016,6900
8/13/2016,6900
8/14/2016,6900
8/15/2016,6900
8/16/2016,6900
8/17/2016,6900
8/18/2016,6900
8/19/2016,6900
8/20/2016,6900
8/21/2016,6900
8/22/2016,6900
8/23/2016,6900
8/24/2016,6900
8/25/2016,6900
8/26/2016,6900
8/27/2016,6900
8/28/2016,6900
8/29/2016,6900
8/30/2016,6900
8/31/2016,6900
9/1/2016,6900
9/2/2016,6900
9/3/2016,6900
9/4/2016,6900
9/5/2016,6900
9/6/2016,6900
9/7/2016,6900
9/8/2016,6900
9/9/2016,6900
9/10/2016,6900
9/11/2016,6900
9/12/2016,6900
9/13/2016,6900
9/14/2016,6900
9/15/2016,6900
9/16/2016,6900
9/17/2016,6900
9/18/2016,6900
9/19/2016,6900
9/20/2016,6900
9/21/2016,6900
9/22/2016,6900
9/23/2016,6900
9/24/2016,6900
9/25/2016,6900
9/26/2016,6900
9/27/2016,6900
9/28/2016,6900
9/29/2016,6900
9/30/2016,6900
10/1/2016,6900
10/2/2016,6900
10/3/2016,6900
10/4/2016,6900
10/5/2016,6900
10/6/2016,6900
10/7/2016,6000
10/8/2016,6000
10/9/2016,6000
10/10/2016,6000
10/11/2016,6000
10/12/2016,6000
10/13/2016,6000
10/14/2016,6000
10/15/2016,6000
10/16/2016,5700
10/17/2016,5700
10/18/2016,5700
10/19/2016,5700
10/20/2016,5700
10/21/2016,5700
10/22/2016,5700
10/23/2016,5700
10/24/2016,5700
10/25/2016,5700
10/26/2016,5700
10/27/2016,5700
10/28/2016,5700
10/29/2016,5700
10/30/2016,5700
10/31/2016,5700
11/1/2016,5700
11/2/2016,5700
11/3/2016,5700
11/4/2016,5700
11/5/2016,5700
11/6/2016,5700
11/7/2016,5700
11/8/2016,5700
11/9/2016,5700
11/10/2016,5700
11/11/2016,6000
11/12/2016,6000
11/13/2016,6000
11/14/2016,6000
11/15/2016,6000
11/16/2016,6000
11/17/2016,6000
11/18/2016,6000
11/19/2016,6000
11/20/2016,6000
11/21/2016,6000
11/22/2016,6000
11/23/2016,6000
11/24/2016,6000
11/25/2016,6000
11/26/2016,6000
11/27/2016,6000
11/28/2016,6000
11/29/2016,6000
11/30/2016,6000
12/1/2016,6000
12/2/2016,6000
12/3/2016,6000
12/4/2016,6000
12/5/2016,6000
12/6/2016,6300
12/7/2016,6300
12/8/2016,6300
12/9/2016,6300
12/10/2016,6300
12/11/2016,6300
12/12/2016,6300
12/13/2016,6300
12/14/2016,6300
12/15/2016,6300
12/16/2016,6300
12/17/2016,6300
12/18/2016,6300
12/19/2016,6300
12/20/2016,6300
12/21/2016,6300
12/22/2016,6300
12/23/2016,6300
12/24/2016,6300
12/25/2016,6300
12/26/2016,6300
12/27/2016,6300
12/28/2016,6300
12/29/2016,6300
12/30/2016,6300
12/31/2016,6300
1/1/2017,6300
1/2/2017,6300
1/3/2017,6300
1/4/2017,6300
1/5/2017,6300
1/6/2017,6300
1/7/2017,6300
1/8/2017,6300
1/9/2017,6300
1/10/2017,6300
1/11/2017,6300
1/12/2017,6300
1/13/2017,6300
1/14/2017,6300
1/15/2017,6300
1/16/2017,6300
1/17/2017,6300
1/18/2017,6300
1/19/2017,6300
1/20/2017,6300
1/21/2017,6300
1/22/2017,6300
1/23/2017,6300
1/24/2017,6300
1/25/2017,6300
1/26/2017,6300
1/27/2017,6300
1/28/2017,6300
1/29/2017,6300
1/30/2017,6300
1/31/2017,6300
2/1/2017,6300
2/2/2017,6300
2/3/2017,6300
2/4/2017,6300
2/5/2017,6300
2/6/2017,6300
2/7/2017,6300
2/8/2017,6300
2/9/2017,6300
2/10/2017,6300
2/11/2017,6300
2/12/2017,6300
2/13/2017,6300
2/14/2017,6300
2/15/2017,6300
2/16/2017,6300
2/17/2017,6300
2/18/2017,6900
2/19/2017,6900
2/20/2017,6900
2/21/2017,6900
2/22/2017,6900
2/23/2017,6900
2/24/2017,6900
2/25/2017,6900
2/26/2017,6900
2/27/2017,6900
2/28/2017,6900
3/1/2017,6900
3/2/2017,6900
3/3/2017,6900
3/4/2017,6900
3/5/2017,6900
3/6/2017,6900
3/7/2017,6900
3/8/2017,6900
3/9/2017,6900
3/10/2017,6900
3/11/2017,6900
3/12/2017,6900
3/13/2017,6900
3/14/2017,6900
3/15/2017,6900
3/16/2017,6900
3/17/2017,6900
3/18/2017,6900
3/19/2017,6900
3/20/2017,6900
3/21/2017,6900
3/22/2017,6900
3/23/2017,6900
3/24/2017,6900
3/25/2017,6900
3/26/2017,6900
3/27/2017,6900
3/28/2017,6900
3/29/2017,6900
3/30/2017,6900
3/31/2017,6900
4/1/2017,6900
4/2/2017,6900
4/3/2017,6900
4/4/2017,6900
4/5/2017,6900
4/6/2017,6900
4/7/2017,6900
4/8/2017,7900
4/9/2017,7900
4/10/2017,7900
4/11/2017,7900
4/12/2017,7900
4/13/2017,7900
4/14/2017,7900
4/15/2017,7900
4/16/2017,7900
4/17/2017,7900
4/18/2017,7900
4/19/2017,7900
4/20/2017,7900
4/21/2017,7900
4/22/2017,7900
4/23/2017,7900
4/24/2017,7900
4/25/2017,7900
4/26/2017,7900
4/27/2017,7900
4/28/2017,7900
4/29/2017,7900
4/30/2017,7900
5/1/2017,7900
5/2/2017,7900
5/3/2017,7900
5/4/2017,7900
5/5/2017,7900
5/6/2017,7900
5/7/2017,7900
5/8/2017,7900
5/9/2017,7900
5/10/2017,7900
5/11/2017,9000
5/12/2017,9000
5/13/2017,9000
5/14/2017,9000
5/15/2017,9000
5/16/2017,9000
5/17/2017,9000
5/18/2017,9000
5/19/2017,9000
5/20/2017,9000
5/21/2017,9000
5/22/2017,9000
5/23/2017,9000
5/24/2017,9000
5/25/2017,9000
5/26/2017,9000
5/27/2017,9000
5/28/2017,9000
5/29/2017,9000
5/30/2017,9000
5/31/2017,9000
6/1/2017,9000
6/2/2017,9000
6/3/2017,9000
6/4/2017,9000
6/5/2017,9000
6/6/2017,9000
6/7/2017,9000
6/8/2017,9000
6/9/2017,9000
6/10/2017,9000
6/11/2017,9000
6/12/2017,9000
6/13/2017,9000
6/14/2017,9000
6/15/2017,9000
6/16/2017,9000
6/17/2017,9000
6/18/2017,9000
6/19/2017,9000
6/20/2017,9000
6/21/2017,9000
6/22/2017,9000
6/23/2017,9000
6/24/2017,9000
6/25/2017,9000
6/26/2017,9000
6/27/2017,9000
6/28/2017,9000
6/29/2017,9000
6/30/2017,9000
7/1/2017,9000
7/2/2017,9000
7/3/2017,9000
7/4/2017,9000
7/5/2017,9000
7/6/2017,9000
7/7/2017,9000
7/8/2017,9000
7/9/2017,9000
7/10/2017,9000
7/11/2017,9000
7/12/2017,9000
7/13/2017,9000
7/14/2017,9000
7/15/2017,9000
7/16/2017,9000
7/17/2017,9000
7/18/2017,9000
7/19/2017,9000
7/20/2017,9000
7/21/2017,9000
7/22/2017,9000
7/23/2017,9000
7/24/2017,9000
7/25/2017,9000
7/26/2017,9000
7/27/2017,9000
7/28/2017,9000
7/29/2017,9000
7/30/2017,9000
7/31/2017,9000
8/1/2017,10000
8/2/2017,10000
8/3/2017,10000
8/4/2017,10000
8/5/2017,10000
8/6/2017,10000
8/7/2017,10000
8/8/2017,10000
8/9/2017,10000
8/10/2017,10000
8/11/2017,10000
8/12/2017,10000
8/13/2017,10000
8/14/2017,10000
8/15/2017,10000
8/16/2017,10000
8/17/2017,10000
8/18/2017,10000
8/19/2017,10000
8/20/2017,10000
8/21/2017,10000
8/22/2017,10000
8/23/2017,10000
8/24/2017,10000
8/25/2017,10000
8/26/2017,10000
8/27/2017,10000
8/28/2017,10000
8/29/2017,10000
8/30/2017,10000
8/31/2017,10000
9/1/2017,10000
9/2/2017,10000
9/3/2017,10000
9/4/2017,10000
9/5/2017,12000
9/6/2017,12000
9/7/2017,12000
9/8/2017,12000
9/9/2017,12000
9/10/2017,12000
9/11/2017,12000
9/12/2017,12000
9/13/2017,12000
9/14/2017,12000
9/15/2017,12000
9/16/2017,12000
9/17/2017,12000
9/18/2017,12000
9/19/2017,12000
9/20/2017,12000
9/21/2017,12000
9/22/2017,12000
9/23/2017,12000
9/24/2017,12000
9/25/2017,12000
9/26/2017,12000
9/27/2017,12000
9/28/2017,12000
9/29/2017,12000
9/30/2017,12000
10/1/2017,12000
10/2/2017,12000
10/3/2017,12000
10/4/2017,12000
10/5/2017,12000
10/6/2017,12000
10/7/2017,12000
10/8/2017,12000
10/9/2017,12000
10/10/2017,12000
10/11/2017,12000
10/12/2017,9200
10/13/2017,9200
10/14/2017,9200
10/15/2017,9200
10/16/2017,9200
10/17/2017,9200
10/18/2017,9200
10/19/2017,9200
10/20/2017,9200
10/21/2017,9200
10/22/2017,9200
10/23/2017,9200
10/24/2017,9200
10/25/2017,9200
10/26/2017,9200
10/27/2017,9200
10/28/2017,9200
10/29/2017,9200
10/30/2017,9200
10/31/2017,9200
11/1/2017,9200
11/2/2017,9200
11/3/2017,9200
11/4/2017,9200
11/5/2017,9200
11/6/2017,9200
11/7/2017,9200
11/8/2017,9200
11/9/2017,9200
11/10/2017,9200
11/11/2017,9200
11/12/2017,9200
11/13/2017,9200
11/14/2017,9200
11/15/2017,9200
11/16/2017,9200
11/17/2017,9200
11/18/2017,9200
11/19/2017,9200
11/20/2017,9200
11/21/2017,9200
11/22/2017,9200
11/23/2017,9200
11/24/2017,9200
11/25/2017,9200
11/26/2017,9200
11/27/2017,9200
11/28/2017,9200
11/29/2017,9200
11/30/2017,9200
12/1/2017,9500
12/2/2017,9500
12/3/2017,9500
12/4/2017,9500
12/5/2017,9500
12/6/2017,9500
12/7/2017,9500
12/8/2017,9500
12/9/2017,9500
12/10/2017,9000
12/11/2017,9000
12/12/2017,9000
12/13/2017,9000
12/14/2017,9000
12/15/2017,9000
12/16/2017,9000
12/17/2017,9000
12/18/2017,9000
12/19/2017,9000
12/20/2017,9000
12/21/2017,9500
12/22/2017,9500
12/23/2017,9500
12/24/2017,11000
12/25/2017,11000
12/26/2017,11000
12/27/2017,11000
12/28/2017,11000
12/29/2017,11000
12/30/2017,11000
12/31/2017,11000
